point_transaction_id,point_date_key,created_date,modified_date,wf_key,point_allocation_id,campaign_membership_id,campaign_membership_pledge_id,point_created_date,point_modified_date,point_settled_date,point_voided_date,point_order_id,point_status,point_action,point_amount,user_id,groupon_account_id,user_uuid,category
"315,523,971","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,473,447",[NULL],[NULL],2020-05-20 02:06:35,2020-05-20 02:06:35,[NULL],[NULL],[NULL],settled,capture,-10.0000,"106,816,625","47,796,139",136a2382-2353-11e2-a5c7-00259060adac,referral
"315,530,213","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,621,135",[NULL],[NULL],2020-05-20 04:20:24,2020-05-20 04:20:24,[NULL],[NULL],[NULL],settled,capture,-13.6000,"474,755,545","283,373,413",a576f6b0-bce1-11e7-ab2a-5254bd560229,refund
"315,528,333","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,606,903",[NULL],[NULL],2020-05-20 03:44:09,2020-05-20 03:44:09,[NULL],[NULL],[NULL],held,authorization,-14.8200,"572,350,691","362,321,157",e9bc6c94-1d36-11ea-b9e3-0242ac120002,exchange
"315,523,641","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,597,613",[NULL],[NULL],2020-05-20 02:00:25,2020-05-20 02:00:25,[NULL],[NULL],[NULL],held,authorization,-11.5100,"120,631,759","55,862,092",eda3ba68-ad5f-11e2-8398-00259060ae08,refund
"315,527,563","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520",[NULL],[NULL],[NULL],2020-05-20 03:25:26,2020-05-20 03:25:26,[NULL],[NULL],[NULL],settled,issuance,5.0000,"6,311,437","2,575,325",043583c4-ec54-11e1-b32d-00259060b59c,cs
"315,526,297","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,607,517",[NULL],[NULL],2020-05-20 02:57:03,2020-05-20 02:57:03,[NULL],[NULL],[NULL],held,authorization,-11.9200,"7,740,249","3,631,488",25241178-058f-11e2-b907-0025906127fe,refund
"315,526,647","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520",[NULL],[NULL],[NULL],2020-05-20 03:04:35,2020-05-20 03:04:35,[NULL],[NULL],[NULL],settled,issuance,97.3700,"89,846,600","48,374,297",ac96389c-27d7-11e2-8348-00259069d5fe,exchange
"315,522,995","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,522,569",[NULL],[NULL],2020-05-20 01:46:30,2020-05-20 01:46:30,[NULL],[NULL],[NULL],held,reverse_authorization,29.2500,"77,988,995","40,328,574",9fb81f5a-ff32-11e1-a2ce-0025906125b0,exchange
"315,526,051","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,562,797",[NULL],[NULL],2020-05-20 02:50:12,2020-05-20 02:50:12,[NULL],[NULL],[NULL],settled,capture,-22.7300,"573,427,619","363,281,605",9571819e-22f7-11ea-b8bc-0242ac120002,refund
"315,519,365","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","7,093,118",[NULL],[NULL],2020-05-20 00:48:45,2020-05-20 00:48:45,[NULL],[NULL],[NULL],held,authorization,-3.0000,"593,209","594,377",3d46ccfa-ee24-11e1-b2fa-00259060af1c,referral
"315,522,383","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,123,293",[NULL],[NULL],2020-05-20 01:36:47,2020-05-20 01:36:47,[NULL],[NULL],[NULL],held,reverse_authorization,5.0000,"66,300,597","70,652,312",ce788d60-2625-11e2-8267-00259069d5fe,exchange
"315,517,279","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,128,703",[NULL],[NULL],2020-05-20 00:04:17,2020-05-20 00:04:17,[NULL],[NULL],[NULL],held,reverse_authorization,153.4900,"87,407,639","61,415,421",82ae067c-27a0-11e2-8a9a-00259069d5fe,refund
"315,520,053","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,591,689",[NULL],[NULL],2020-05-20 01:00:07,2020-05-20 01:00:07,[NULL],[NULL],[NULL],held,reverse_authorization,21.6400,"74,150,328","38,549,603",5ce85b6c-ecb4-11e1-ae5b-0025906125f0,external_gift_card
"315,517,285","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,568,217",[NULL],[NULL],2020-05-20 00:04:24,2020-05-20 00:04:24,[NULL],[NULL],[NULL],held,reverse_authorization,7.0000,"544,454,939","336,974,151",e062ee12-4c66-11e9-b306-0242ac110002,refund
"315,525,347","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,607,779",[NULL],[NULL],2020-05-20 02:32:33,2020-05-20 02:32:33,[NULL],[NULL],[NULL],held,reverse_authorization,3.2400,"160,738,329","81,737,143",b018f680-f0cf-11e4-8820-002590980798,refund
"315,520,997","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,586,647",[NULL],[NULL],2020-05-20 01:08:24,2020-05-20 01:08:24,[NULL],[NULL],[NULL],held,reverse_authorization,26.9900,"15,819,548","7,867,324",5d5446ba-00b9-11e2-89dc-0025906127e4,refund
"315,528,579","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","100,014,085",[NULL],[NULL],2020-05-20 03:50:26,2020-05-20 03:50:26,[NULL],[NULL],[NULL],settled,capture,-5.0000,"143,423,399","70,252,537",b10059ce-f28a-11e3-8bd2-0025906127fe,cs
"315,526,693","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,482,081",[NULL],[NULL],2020-05-20 03:06:33,2020-05-20 03:06:33,[NULL],[NULL],[NULL],held,reverse_authorization,20.0000,"28,064,804","13,238,266",71b1d6f2-19d4-11e2-bd00-00259060b07a,refund
"315,530,989","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,451,101",[NULL],[NULL],2020-05-20 04:40:19,2020-05-20 04:40:19,[NULL],[NULL],[NULL],settled,capture,-11.0100,"166,063,890","85,282,026",72e34bc0-3a0e-11e5-ab64-002590980766,refund
"315,520,583","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","100,750,127",[NULL],[NULL],2020-05-20 01:06:03,2020-05-20 01:06:03,[NULL],[NULL],[NULL],held,reverse_authorization,15.0000,"504,792,865","307,772,915",a17ebcb0-5add-11e8-953b-5254d203b69c,cs
"315,528,501","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,462,505",[NULL],[NULL],2020-05-20 03:48:56,2020-05-20 03:48:56,[NULL],[NULL],[NULL],settled,capture,-28.8000,"492,334,387","298,260,117",96f54bd0-18dc-11e8-a35d-5254198b31e0,exchange
"315,519,773","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,554,495",[NULL],[NULL],2020-05-20 00:52:51,2020-05-20 00:52:51,[NULL],[NULL],[NULL],settled,capture,-10.0900,"531,364,917","326,839,695",a21ebdce-ee6b-11e8-bee4-0242ac110002,exchange
"315,518,977","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,133,149",[NULL],[NULL],2020-05-20 00:41:06,2020-05-20 00:41:06,[NULL],[NULL],[NULL],held,authorization,-9.7500,"92,108,664","45,508,703",9134b492-fd12-11e1-b022-002590612862,refund
"315,528,009","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,486,817",[NULL],[NULL],2020-05-20 03:38:05,2020-05-20 03:38:05,[NULL],[NULL],[NULL],held,reverse_authorization,8.0000,"187,961,893","107,249,188",2e2a3500-29bb-11e6-ac4d-002590980646,refund
"315,525,359","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,620,205",[NULL],[NULL],2020-05-20 02:32:54,2020-05-20 02:32:54,[NULL],[NULL],[NULL],held,reverse_authorization,63.7500,"75,657,152","33,078,464",f8edd346-26db-11e2-8757-00259069d5fe,refund
"315,531,381","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","100,631,819",[NULL],[NULL],2020-05-20 04:52:25,2020-05-20 04:52:25,[NULL],[NULL],[NULL],held,authorization,-10.0000,"103,410,152","43,139,643",c328fc36-ff30-11e1-bac0-0025906126aa,referral
"315,517,041","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,594,993",[NULL],[NULL],2020-05-20 00:01:17,2020-05-20 00:01:17,[NULL],[NULL],[NULL],settled,capture,-5.0000,"144,743,594","81,002,878",aeb43b0a-07ab-11e4-8b07-00259060b07a,cs
"315,530,007","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,621,179",[NULL],[NULL],2020-05-20 04:16:01,2020-05-20 04:16:01,[NULL],[NULL],[NULL],settled,issuance,127.2000,"87,577,168","36,816,208",fbb4540a-2065-11e2-96d7-00259060b6b8,refund
"315,529,887","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,168,821",[NULL],[NULL],2020-05-20 04:12:42,2020-05-20 04:12:42,[NULL],[NULL],[NULL],held,reverse_authorization,39.0000,"571,577,461","361,554,507",f985eb32-187c-11ea-97ec-0242ac120002,refund
"315,518,339","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","99,139,683",[NULL],[NULL],2020-05-20 00:26:49,2020-05-20 00:26:49,[NULL],[NULL],[NULL],held,reverse_authorization,26.4200,"101,059,510","59,073,877",5f721354-1933-11e2-930b-00259060b07e,exchange
"315,524,015","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,448,541",[NULL],[NULL],2020-05-20 02:08:06,2020-05-20 02:08:06,[NULL],[NULL],[NULL],held,authorization,-25.0000,"136,660,677","64,888,110",9f1f0f92-86ca-11e3-963a-002590c12aa8,refund
"315,517,853","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","100,067,925",[NULL],[NULL],2020-05-20 00:15:19,2020-05-20 00:15:19,[NULL],[NULL],[NULL],held,reverse_authorization,22.5000,"563,459,869","353,562,903",c6425cd6-f6cd-11e9-87b4-0242ac120002,refund
"315,527,177","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,565,045",[NULL],[NULL],2020-05-20 03:13:29,2020-05-20 03:13:29,[NULL],[NULL],[NULL],settled,capture,-14.0000,"157,853,111","80,096,735",3b3e8690-c7bc-11e4-93b2-002590980910,refund
"315,525,075","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,493,325",[NULL],[NULL],2020-05-20 02:30:25,2020-05-20 02:30:25,[NULL],[NULL],[NULL],held,reverse_authorization,6.0200,"136,667,451","82,164,652",11a741f6-86da-11e3-ae6a-00259060b07a,refund
"315,525,477","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,620,265",[NULL],[NULL],2020-05-20 02:35:29,2020-05-20 02:35:29,[NULL],[NULL],[NULL],settled,capture,-98.9500,"591,175,131","379,080,313",eb9b3724-9a41-11ea-858b-0242ac120002,external_gift_card
"315,522,327","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,248,295",[NULL],[NULL],2020-05-20 01:35:18,2020-05-20 01:35:18,[NULL],[NULL],[NULL],held,reverse_authorization,10.0000,"153,000,705","77,760,635",29167604-948f-11e4-b5da-0025906127fe,cs
"315,526,421","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,348,461",[NULL],[NULL],2020-05-20 03:00:04,2020-05-20 03:00:04,[NULL],[NULL],[NULL],held,authorization,-7.8600,"495,272,511","300,633,487",3d1137a0-2a57-11e8-aafc-5254d89bab81,refund
"315,525,643","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","100,899,557",[NULL],[NULL],2020-05-20 02:40:09,2020-05-20 02:40:09,[NULL],[NULL],[NULL],held,reverse_authorization,11.7600,"49,607,316","23,142,431",4b1b3f3c-ffef-11e1-87f5-00259060b5e2,refund
"315,528,175","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,068,689",[NULL],[NULL],2020-05-20 03:40:39,2020-05-20 03:40:39,[NULL],[NULL],[NULL],settled,capture,-25.2000,"60,219,045","98,353,115",04a56180-253e-11e2-82c0-00259069d5fe,refund
"315,528,909","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,525,735",[NULL],[NULL],2020-05-20 03:52:06,2020-05-20 03:52:06,[NULL],[NULL],[NULL],settled,capture,-8.7000,"176,982,343","94,321,645",1af8d5f0-b48a-11e5-9872-00259096a326,refund
"315,521,031","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,600,323",[NULL],[NULL],2020-05-20 01:08:30,2020-05-20 01:08:30,[NULL],[NULL],[NULL],settled,capture,-10.0100,"182,653,359","101,506,542",a72dfdf0-f113-11e5-923a-002590980646,external_gift_card
"315,517,465","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,359,551",[NULL],[NULL],2020-05-20 00:09:23,2020-05-20 00:09:23,[NULL],[NULL],[NULL],held,authorization,-23.9600,"72,428,529","31,964,739",505e21bc-2641-11e2-8267-00259069d5fe,refund
"315,517,163","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,234,249",[NULL],[NULL],2020-05-20 00:02:12,2020-05-20 00:02:12,[NULL],[NULL],[NULL],held,reverse_authorization,1.6800,"65,291,286","41,185,946",17f3cf90-2621-11e2-8267-00259069d5fe,refund
"315,517,475","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,618,603",[NULL],[NULL],2020-05-20 00:09:48,2020-05-20 00:09:48,[NULL],[NULL],[NULL],settled,issuance,8.5100,"80,460,320","34,220,928",a1ad93f4-efa0-11e1-9970-00259060b5c0,exchange
"315,522,913","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","100,275,901",[NULL],[NULL],2020-05-20 01:45:42,2020-05-20 01:45:42,[NULL],[NULL],[NULL],held,authorization,-25.0000,"709,810","710,978",d85681da-22fa-11e2-bc45-00259069d5fe,external_gift_card
"315,518,669","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,093,945",[NULL],[NULL],2020-05-20 00:34:49,2020-05-20 00:34:49,[NULL],[NULL],[NULL],held,reverse_authorization,25.0000,"57,952,565","39,823,554",fdcae4e4-2532-11e2-82c0-00259069d5fe,cs
"315,525,019","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,620,187",[NULL],[NULL],2020-05-20 02:29:15,2020-05-20 02:29:15,[NULL],[NULL],[NULL],settled,issuance,36.0000,"89,088,475","37,303,772",dd3caf8e-1fe0-11e2-838d-0025906127fe,refund
"315,518,305","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,466,757",[NULL],[NULL],2020-05-20 00:26:12,2020-05-20 00:26:12,[NULL],[NULL],[NULL],held,authorization,-18.7500,"128,741,797","83,235,598",3253cf34-1b2b-11e3-a802-002590c12aa8,refund
"315,530,947","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,606,719",[NULL],[NULL],2020-05-20 04:40:16,2020-05-20 04:40:16,[NULL],[NULL],[NULL],held,reverse_authorization,7.2000,"97,374,538","45,989,532",7943e108-f535-11e1-8f13-00259066fe1e,refund
"315,527,993","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","100,116,911",[NULL],[NULL],2020-05-20 03:37:54,2020-05-20 03:37:54,[NULL],[NULL],[NULL],held,authorization,-13.4000,"162,164,600","154,832,401",ca2fc190-03a6-11e5-a0a8-002590980642,exchange
"315,526,705","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520",[NULL],[NULL],[NULL],2020-05-20 03:06:56,2020-05-20 03:06:56,[NULL],[NULL],[NULL],settled,issuance,200.0000,"90,470,101","61,423,021",d3d6182a-27da-11e2-8348-00259069d5fe,external_gift_card
"315,523,279","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,447",[NULL],[NULL],2020-05-20 01:52:00,2020-05-20 01:52:00,[NULL],[NULL],[NULL],held,authorization,-2.3900,"22,048,502","10,604,829",ea765fce-f6af-11e1-b85d-00259060b244,exchange
"315,525,157","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,603,453",[NULL],[NULL],2020-05-20 02:31:10,2020-05-20 02:31:10,[NULL],[NULL],[NULL],held,authorization,-12.0000,"200,432,531","293,413,777",4533b4f0-807e-11e6-b524-002590980808,refund
"315,517,693","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,451,735",[NULL],[NULL],2020-05-20 00:12:00,2020-05-20 00:12:00,[NULL],[NULL],[NULL],held,authorization,-13.5000,"6,699,147","2,895,217",bdc4f79e-238f-11e2-92da-00259069d5fe,exchange
"315,519,481","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,059",[NULL],[NULL],2020-05-20 00:50:54,2020-05-20 00:50:54,[NULL],[NULL],[NULL],settled,issuance,10.0000,"145,186,309","80,788,953",89444b98-0ea5-11e4-ac55-00259096a2fc,external_gift_card
"315,518,585","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,618,869",[NULL],[NULL],2020-05-20 00:31:50,2020-05-20 00:31:50,[NULL],[NULL],[NULL],settled,issuance,39.9900,"140,038,168","75,119,035",f6502ece-b940-11e3-9b72-00259066fe02,exchange
"315,523,607","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,540,461",[NULL],[NULL],2020-05-20 02:00:10,2020-05-20 02:00:10,[NULL],[NULL],[NULL],settled,capture,-14.0200,"101,269,919","42,097,968",93870002-14e5-11e2-99c4-00259060b356,refund
"315,516,819","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,305,769",[NULL],[NULL],2020-05-20 00:00:18,2020-05-20 00:00:18,[NULL],[NULL],[NULL],held,reverse_authorization,13.1100,"23,977,120","11,421,690",ea348742-2405-11e2-86db-00259069d5fe,refund
"315,524,009","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,933",[NULL],[NULL],2020-05-20 02:07:35,2020-05-20 02:07:35,[NULL],[NULL],[NULL],settled,issuance,5.5000,"519,535,455","378,673,031",66d4add0-a859-11e8-a928-52540d4a038c,exchange
"315,522,389","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,541",[NULL],[NULL],2020-05-20 01:36:52,2020-05-20 01:36:52,[NULL],[NULL],[NULL],settled,issuance,10.9100,"479,955,753","287,989,237",7bce8d30-d098-11e7-96ef-52549cd33548,refund
"315,529,403","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,621,041",[NULL],[NULL],2020-05-20 04:02:14,2020-05-20 04:02:14,[NULL],[NULL],[NULL],settled,issuance,25.0000,"12,263,012","6,305,166",c9b05cfc-faa8-11e1-9933-0025906126aa,external_gift_card
"315,525,129","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,409,313",[NULL],[NULL],2020-05-20 02:30:47,2020-05-20 02:30:47,[NULL],[NULL],[NULL],held,reverse_authorization,35.0000,"552,324,843","343,372,019",9430d33c-8cea-11e9-839c-0242ac120002,refund
"315,522,517","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,592,549",[NULL],[NULL],2020-05-20 01:39:39,2020-05-20 01:39:39,[NULL],[NULL],[NULL],held,authorization,-45.0000,"576,919,753","366,412,021",5e1870fc-35d7-11ea-84d0-0242ac120002,refund
"315,522,139","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,600,651",[NULL],[NULL],2020-05-20 01:30:41,2020-05-20 01:30:41,[NULL],[NULL],[NULL],held,authorization,-8.4900,"113,495,555","53,065,871",2065ce30-42e6-11e2-b188-00259095575c,refund
"315,519,203","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,078,465",[NULL],[NULL],2020-05-20 00:45:44,2020-05-20 00:45:44,[NULL],[NULL],[NULL],held,reverse_authorization,36.4500,"141,542,710","74,620,932",db1f1bb2-d455-11e3-80d2-0025906127a2,refund
"315,517,585","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,617,945",[NULL],[NULL],2020-05-20 00:11:04,2020-05-20 00:11:04,[NULL],[NULL],[NULL],held,authorization,-76.0000,"13,879,295","7,042,724",7b34519a-23df-11e2-86db-00259069d5fe,refund
"315,523,935","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","100,840,931",[NULL],[NULL],2020-05-20 02:05:53,2020-05-20 02:05:53,[NULL],[NULL],[NULL],held,reverse_authorization,18.7500,"62,840,256","41,878,350",0a2f1b0e-25f8-11e2-9703-00259069d5fe,refund
"315,521,857","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,607,071",[NULL],[NULL],2020-05-20 01:25:13,2020-05-20 01:25:13,[NULL],[NULL],[NULL],held,authorization,-34.4000,"93,786,731","46,294,471",3c6cb5d0-fd90-11e1-8ae2-00259061254e,refund
"315,526,015","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,617,935",[NULL],[NULL],2020-05-20 02:49:29,2020-05-20 02:49:29,[NULL],[NULL],[NULL],held,reverse_authorization,25.6000,"54,852,459","25,651,863",b2676ede-fd62-11e1-93c4-00259060b356,refund
"315,517,981","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,618,713",[NULL],[NULL],2020-05-20 00:17:55,2020-05-20 00:17:55,[NULL],[NULL],[NULL],settled,issuance,55.0000,"128,673,736","58,774,823",47be52f0-1a08-11e3-8691-002590922bea,refund
"315,521,247","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,285",[NULL],[NULL],2020-05-20 01:10:47,2020-05-20 01:10:47,[NULL],[NULL],[NULL],settled,issuance,17.5800,"5,161,784","1,783,620",98060d10-029a-11e2-bdef-0025906125c2,refund
"315,526,999","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,525,567",[NULL],[NULL],2020-05-20 03:11:03,2020-05-20 03:11:03,[NULL],[NULL],[NULL],held,reverse_authorization,1.1600,"100,350,063","41,624,489",a184ddee-2865-11e2-b481-00259069d5fe,refund
"315,518,107","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,616,717",[NULL],[NULL],2020-05-20 00:20:31,2020-05-20 00:20:31,[NULL],[NULL],[NULL],held,authorization,-26.0000,"129,396,513","65,525,585",0c1480a0-27f8-11e3-818c-00259066fe02,refund
"315,521,815","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,355,395",[NULL],[NULL],2020-05-20 01:23:47,2020-05-20 01:23:47,[NULL],[NULL],[NULL],held,authorization,-6.4100,"85,508,231","36,738,560",64ca8116-278d-11e2-b88f-00259069d5fe,refund
"315,524,839","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,620,143",[NULL],[NULL],2020-05-20 02:25:48,2020-05-20 02:25:48,[NULL],[NULL],[NULL],settled,issuance,23.3000,"6,215,600","2,492,958",d6abe420-f12b-11e1-9320-00259060b5fe,refund
"315,527,903","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","90,005,043",[NULL],[NULL],2020-05-20 03:34:47,2020-05-20 03:34:47,[NULL],[NULL],[NULL],held,authorization,-12.8000,"9,913,158","5,282,886",fd7d5bf2-0269-11e2-9bb9-00259060b356,refund
"315,527,657","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","100,703,647",[NULL],[NULL],2020-05-20 03:29:23,2020-05-20 03:29:23,[NULL],[NULL],[NULL],held,authorization,-15.2200,"554,770,505","345,274,903",66b38c7e-9dc5-11e9-a82c-0242ac120002,refund
"315,523,487","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,793",[NULL],[NULL],2020-05-20 01:57:16,2020-05-20 01:57:16,[NULL],[NULL],[NULL],settled,issuance,30.0000,"188,656,050","151,743,381",18573b80-317a-11e6-b7dd-002590980646,refund
"315,530,623","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,621,297",[NULL],[NULL],2020-05-20 04:30:00,2020-05-20 04:30:00,[NULL],[NULL],[NULL],settled,issuance,80.0000,"29,044,894","13,683,766",453a7d9c-2418-11e2-86db-00259069d5fe,refund
"315,527,279","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,572,919",[NULL],[NULL],2020-05-20 03:16:23,2020-05-20 03:16:23,[NULL],[NULL],[NULL],settled,capture,-30.9000,"171,334,152","88,426,312",5ee45b40-8e06-11e5-9efb-002590e87748,external_gift_card
"315,526,715","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520",[NULL],[NULL],[NULL],2020-05-20 03:07:06,2020-05-20 03:07:06,[NULL],[NULL],[NULL],settled,issuance,30.0000,"158,875,628","80,676,757",16ca9df0-d651-11e4-82f9-002590980766,refund
"315,523,293","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,749",[NULL],[NULL],2020-05-20 01:52:14,2020-05-20 01:52:14,[NULL],[NULL],[NULL],settled,issuance,5.6000,"515,746,317","316,284,537",6446e990-947a-11e8-bef4-52541b283240,exchange
"315,523,323","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,619,759",[NULL],[NULL],2020-05-20 01:53:18,2020-05-20 01:53:18,[NULL],[NULL],[NULL],settled,issuance,40.0000,"80,260,594","34,168,884",481a7e80-26f3-11e2-8757-00259069d5fe,refund
"315,525,121","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520","101,620,217",[NULL],[NULL],2020-05-20 02:30:43,2020-05-20 02:30:43,[NULL],[NULL],[NULL],settled,issuance,41.2500,"44,493,331","21,171,326",de533668-24b3-11e2-8854-00259069d5fe,refund
"315,527,849","20,200,520",2020-05-20 04:03:50,2020-05-21 03:48:19,"20,200,520",[NULL],[NULL],[NULL],2020-05-20 03:33:14,2020-05-20 03:33:14,[NULL],[NULL],[NULL],settled,capture,-87.9100,"13,473,828","329,901,617",ee85d878-23dd-11e2-86db-00259069d5fe,exchange
"315,530,633","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,621,299",[NULL],[NULL],2020-05-20 04:30:03,2020-05-20 04:30:03,[NULL],[NULL],[NULL],settled,issuance,10.0000,"215,569,163","228,338,259",48db0830-b51a-11e6-a07c-002590980910,external_gift_card
"315,528,351","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,620,777",[NULL],[NULL],2020-05-20 03:44:29,2020-05-20 03:44:29,[NULL],[NULL],[NULL],settled,capture,-6.9600,"236,884,369","266,825,521",2aee90c0-20fa-11e7-94e7-002590e879ee,refund
"315,530,513","20,200,520",2020-05-21 03:48:23,2020-05-21 03:48:23,"20,200,520","101,580,447",[NULL],[NULL],2020-05-20 04:28:43,2020-05-20 04:28:43,[NULL],[NULL],[NULL],held,reverse_authorization,24.2200,"30,573,886","84,957,115",f945f2ea-2453-11e2-b2d2-00259069d5fe,exchange
